Estado;CAMPAIGN;Palabra clave;Tipo de coincidencia;Estado;Puja recomendada (bajo)(EUR);Puja recomendada (mediana)(EUR);Puja recomendada (alto)(EUR);Puja por palabra clave(EUR);PI del top de búsquedas;Impresiones;Clics;Tasa de clics (CTR);Inversión(EUR);Costo por clic (CPC)(EUR);Pedidos;Ventas(EUR);ACOS;KENP leídas;Estimación de regalías de KENP(EUR)
ENABLED;BROAD;libros niños de 11 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.19;0.26;0.38;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros niños de 10 años;BROAD;TARGETING_CLAUSE_PAUSED;0.18;0.25;0.39;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros niños de 10 a 12 años;BROAD;TARGETING_CLAUSE_PAUSED;0.23;0.26;0.31;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros niños 9-10 años;BROAD;TARGETING_CLAUSE_PAUSED;0.21;0.27;0.54;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros niños 14 años mas vendidos;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.12;43366336633663300%;256;5;0.0195;4.17;0.83;0;0.00;;0;0.00
ENABLED;BROAD;libros niños 14 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.16;0.18;0.22;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros niños 13 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.19;0.22;0.39;0.10;>95%;3;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros niños 12 años mas vendidos;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.22;0.27;0.52;0.30;17670230725942600%;3577;49;0.0137;40.83;0.83;7;111.93;0.3648;0;0.00
ENABLED;BROAD;libros niños 12 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.18;0.25;0.37;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros niños 12 14 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.03;22727272727272700%;13;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros niños 11-12 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.17;0.30;0.31;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros niños 11 años mas vendidos;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.17;0.24;0.33;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros niños 11 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.19;0.26;0.38;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros niños 10 años mas vendidos;BROAD;TARGETING_CLAUSE_PAUSED;0.17;0.22;0.44;0.10;50.0%;784;5;0.0064;1.22;0.24;0;0.00;;0;0.00
PAUSED;BROAD;libros niños 10 años;BROAD;TARGETING_CLAUSE_PAUSED;0.18;0.25;0.39;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros niño 13 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;>95%;3;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros niño 12 años mas vendidos;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;4688796680497920%;251;14;0.0558;9.70;0.69;2;31.98;0.3033;0;0.00
ENABLED;BROAD;libros niño 12 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.19;0.26;0.29;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros niño 11 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.23;0.29;0.31;0.10;<5%;3;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros niño 10 años;BROAD;TARGETING_CLAUSE_PAUSED;0.19;0.27;0.36;0.10;;5;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros niñas de 10 años;BROAD;TARGETING_CLAUSE_PAUSED;0.18;0.25;0.39;0.10;<5%;7;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros niñas 18 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros niñas 17 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;3333333333333330%;18;1;0.0556;0.60;0.60;0;0.00;;0;0.00
ENABLED;BROAD;libros niñas 16 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;60273972602739700%;61;1;0.0164;0.15;0.15;0;0.00;;0;0.00
ENABLED;BROAD;libros niñas 15 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;6339285714285710%;100;3;0.03;1.18;0.39;0;0.00;;0;0.00
ENABLED;BROAD;libros niñas 14 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.16;0.18;0.22;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros niñas 13 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.19;0.22;0.39;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros niñas 12 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.18;0.25;0.37;0.10;;59;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros niñas 11 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.19;0.26;0.38;0.10;;13;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros niñas 10 años mas vendidos;BROAD;TARGETING_CLAUSE_PAUSED;0.17;0.22;0.44;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros niñas 10 años;BROAD;TARGETING_CLAUSE_PAUSED;0.18;0.25;0.39;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros niña 15 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;8103448275862060%;114;3;0.0263;3.24;1.08;0;0.00;;0;0.00
ENABLED;BROAD;libros niña 13 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;6312056737588650%;123;1;0.0081;1.22;1.22;0;0.00;;0;0.00
ENABLED;BROAD;libros niña 11 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.25;0.31;0.62;0.10;43.75%;18;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros niña 10 años;BROAD;TARGETING_CLAUSE_PAUSED;0.21;0.26;0.34;0.10;;4;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros ninos 14 anos;EXACT;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;1558;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros ninos 14 anos;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros ninos 13 anos;EXACT;TARGETING_CLAUSE_PAUSED;;;;0.10;;55;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros ninos 13 anos;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros ninas adolescentes;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.30;;494;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros new adult español;BROAD;TARGETING_CLAUSE_PAUSED;0.13;0.21;0.21;0.21;>95%;77;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros new adult;BROAD;TARGETING_CLAUSE_PAUSED;0.17;0.19;0.25;0.22;4545454545454540%;220;2;0.0091;0.60;0.30;0;0.00;;0;0.00
ENABLED;BROAD;libros misterio 12 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.17;0.25;0.35;0.03;6428571428571420%;13;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros mayores 25 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;50.0%;15;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros mas vendidos para niños de 12 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.19;0.26;0.42;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros mas vendidos para niños de 11 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.17;0.24;0.33;0.10;6363636363636360%;206;1;0.0049;0.51;0.51;0;0.00;;0;0.00
PAUSED;BROAD;libros mas vendidos para niños de 10 años;BROAD;TARGETING_CLAUSE_PAUSED;0.18;0.23;0.39;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros mas vendidos para 12 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.19;0.26;0.42;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros mas vendidos niños 12 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.19;0.26;0.42;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros mas vendidos juveniles 12 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;>95%;1;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros mas vendidos juvenil 2020;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros mas vendidos fantasia;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.18;0.21;0.30;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros mas vendidos de 12 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.19;0.26;0.42;0.10;5201668984700970%;473;11;0.0233;4.42;0.40;2;31.98;0.1382;0;0.00
PAUSED;BROAD;libros mas vendidos adolescentes;BROAD;TARGETING_CLAUSE_PAUSED;0.15;0.21;0.27;0.10;5213675213675210%;1254;4;0.0032;0.77;0.19;1;15.99;0.0482;0;0.00
ENABLED;BROAD;libros mas vendidos 2021 adolescentes;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;4444444444444440%;95;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros mas vendidos 2020 niños;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.03;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros mas vendidos 2020 juveniles;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.03;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros mas vendidos 2020 adolescentes;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.10;>95%;6;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros mas vendidos 12 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.19;0.26;0.42;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros mas de 12 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.19;0.26;0.42;0.10;>95%;8;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros lectura para 14 anos;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros lectura niños 12 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros lectura niños 10 años;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros lectura niñas 10 años;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros lectura juvenil;BROAD;TARGETING_CLAUSE_PAUSED;0.17;0.23;0.25;0.10;<5%;1568;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros lectura 14 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;59036144578313200%;65;1;0.0154;1.20;1.20;0;0.00;;0;0.00
ENABLED;BROAD;libros lectura 13 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;4782608695652170%;15;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros lectura 12 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.25;0.29;0.58;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros lectura 11 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.20;0.30;0.30;0.10;12.5%;1;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros lectura 10 años;BROAD;TARGETING_CLAUSE_PAUSED;0.18;0.25;0.46;0.10;;1;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros lectura;BROAD;TARGETING_CLAUSE_PAUSED;0.31;0.51;0.72;0.10;30263157894736800%;2480;4;0.0016;0.49;0.12;0;0.00;;0;0.00
PAUSED;BROAD;libros kindle novedades;BROAD;TARGETING_CLAUSE_PAUSED;0.20;0.27;0.39;0.10;;4;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros kindle mas vendidos;BROAD;TARGETING_CLAUSE_PAUSED;0.20;0.25;0.37;0.10;3333333333333330%;1111;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros kindle;BROAD;TARGETING_CLAUSE_PAUSED;0.18;0.22;0.31;0.10;7249999999999990%;4964;4;0.0008;2.56;0.64;1;2.88;0.8889;0;0.00
ENABLED;BROAD;libros jóvenes adultos;EXACT;TARGETING_CLAUSE_STATUS_LIVE;0.21;0.28;0.38;0.19;5303030303030300%;63;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros juveniles percy jackson;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros juveniles percy jackson;EXACT;TARGETING_CLAUSE_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros juveniles mas vendidos 2021;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.20;3658536585365850%;670;6;0.009;0.96;0.16;0;0.00;;0;0.00
PAUSED;BROAD;libros juveniles mas vendidos 2020;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.10;<5%;118;1;0.0085;0.02;0.02;0;0.00;;0;0.00
PAUSED;BROAD;libros juveniles mas vendidos;BROAD;TARGETING_CLAUSE_PAUSED;0.14;0.19;0.29;0.10;<5%;4187;4;0.001;0.71;0.18;0;0.00;;0;0.00
PAUSED;BROAD;libros juveniles magia;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.14;50.0%;7;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros juveniles lgbt;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.10;20.0%;540;2;0.0037;0.68;0.34;0;0.00;;0;0.00
PAUSED;BROAD;libros juveniles kindle;BROAD;TARGETING_CLAUSE_PAUSED;0.19;0.24;0.34;0.10;6363636363636360%;29;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros juveniles fantasia 25 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros juveniles fantasia 24 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros juveniles fantasia 23 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros juveniles fantasia 22 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros juveniles fantasia 21 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros juveniles fantasia 20 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros juveniles fantasia 19 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros juveniles fantasia 18 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros juveniles fantasia 17 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros juveniles fantasia 16 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;9473684210526310%;24;1;0.0417;0.55;0.55;0;0.00;;0;0.00
ENABLED;BROAD;libros juveniles fantasia 15 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;1;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros juveniles fantasia 14 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;40.0%;13;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros juveniles fantasia 13 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;5;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros juveniles fantasia 12 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;3636363636363630%;4;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros juveniles fantasia 11 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros juveniles fantasia;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.17;0.20;0.30;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros juveniles fantasia;EXACT;TARGETING_CLAUSE_PAUSED;0.13;0.22;0.26;0.19;7725321888412010%;646;8;0.0124;2.50;0.31;1;15.99;0.1563;0;0.00
PAUSED;BROAD;libros juveniles espanol;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.10;;2;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros juveniles de fantasía;PHRASE;TARGETING_CLAUSE_STATUS_LIVE;0.16;0.21;0.26;0.23;44.0%;33;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros juveniles de fantasía;EXACT;TARGETING_CLAUSE_STATUS_LIVE;0.13;0.22;0.26;0.23;21804511278195400%;220;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros juveniles de fantasia;BROAD;TARGETING_CLAUSE_PAUSED;0.17;0.20;0.30;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros juveniles de aventuras;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros juveniles de accion;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;>95%;3;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros juveniles de accion;EXACT;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;3;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros juveniles chicos;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.30;<5%;600;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros juveniles 20 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;6923076923076920%;21;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros juveniles 20 anos;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros juveniles 20 anos;EXACT;TARGETING_CLAUSE_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros juveniles 18 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;7027027027027020%;231;10;0.0433;4.53;0.45;1;15.99;0.2833;0;0.00
ENABLED;BROAD;libros juveniles 16 años mas vendido;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;52083333333333300%;29;4;0.1379;1.86;0.47;0;0.00;;0;0.00
ENABLED;BROAD;libros juveniles 16 años de amor;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;20.0%;2;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros juveniles 16 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.05;54818401937046000%;2279;31;0.0136;18.16;0.59;1;15.99;11.357;0;0.00
ENABLED;BROAD;libros juveniles 15 años;PHRASE;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;48832271762208000%;468;8;0.0171;3.61;0.45;0;0.00;;0;0.00
ENABLED;BROAD;libros juveniles 15 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;7037037037037030%;26;3;0.1154;4.41;1.47;0;0.00;;0;0.00
ENABLED;BROAD;libros juveniles 14 años mas vendido;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;641025641025641%;153;1;0.0065;0.43;0.43;0;0.00;;0;0.00
ENABLED;BROAD;libros juveniles 14 años aventuras;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.30;50.0%;4;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros juveniles 14 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.16;0.23;0.29;0.10;22506931829046700%;4880;71;0.0145;44.54;0.63;4;63.96;0.6964;0;0.00
ENABLED;BROAD;libros juveniles 14 años;EXACT;TARGETING_CLAUSE_STATUS_LIVE;0.16;0.21;0.41;0.50;12437223042836000%;11734;34;0.0029;30.92;0.91;2;31.98;0.9669;0;0.00
PAUSED;BROAD;libros juveniles 14 anos;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.10;;1902;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros juveniles 13 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;31801470588235200%;1128;20;0.0177;12.25;0.61;2;31.98;0.3831;0;0.00
ENABLED;BROAD;libros juveniles 13 anos;EXACT;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;408;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros juveniles 13 anos;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros juveniles 12 años mas vendidos;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;52.5%;57;1;0.0175;0.35;0.35;0;0.00;;0;0.00
ENABLED;BROAD;libros juveniles 12 años;PHRASE;TARGETING_CLAUSE_STATUS_LIVE;0.15;0.23;0.43;0.05;16028990392718600%;3420;48;0.014;29.81;0.62;4;50.85;0.5862;10;0.04
ENABLED;BROAD;libros juveniles 12 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.17;0.24;0.48;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros juveniles 12 anos;EXACT;TARGETING_CLAUSE_PAUSED;;;;0.10;;5248;9;0.0017;1.45;0.16;0;0.00;;0;0.00
PAUSED;BROAD;libros juveniles 12 anos;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros juveniles 11 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;<5%;1;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros juveniles 10 años;BROAD;TARGETING_CLAUSE_PAUSED;0.20;0.25;0.36;0.10;;10;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros juveniles;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.15;0.19;0.38;0.10;>95%;246;1;0.0041;0.19;0.19;0;0.00;;0;0.00
ENABLED;BROAD;libros juveniles;EXACT;TARGETING_CLAUSE_STATUS_LIVE;0.17;0.21;0.31;0.17;1025328690402100%;59705;178;0.003;99.28;0.56;7;98.82;10.047;762;3.06
ENABLED;BROAD;libros juvenil 12 años;BROAD;TARGETING_CLAUSE_STATUS_LIVE;0.17;0.24;0.48;0.10;2857142857142850%;4;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros juvenil;PHRASE;TARGETING_CLAUSE_STATUS_LIVE;0.16;0.19;0.34;0.21;8740190811110020%;52771;284;0.0054;144.41;0.51;13;191.65;0.7535;8;0.03
PAUSED;BROAD;libros juvenil;BROAD;TARGETING_CLAUSE_PAUSED;0.15;0.19;0.38;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros juego de tronos pack español;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros juego de tronos español;BROAD;TARGETING_CLAUSE_PAUSED;0.14;0.19;0.29;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros juego de tronos;EXACT;TARGETING_CLAUSE_PAUSED;0.14;0.17;0.22;0.10;>95%;97;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros juego de tronos;BROAD;TARGETING_CLAUSE_PAUSED;0.13;0.15;0.21;0.10;80.0%;542;1;0.0018;0.04;0.04;0;0.00;;0;0.00
PAUSED;BROAD;libros jubeniles;EXACT;TARGETING_CLAUSE_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros jubeniles;BROAD;TARGETING_CLAUSE_PAUSED;;;;0.10;<5%;1;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros joven adulto;EXACT;TARGETING_CLAUSE_PAUSED;0.21;0.28;0.38;0.10;8823529411764700%;21;2;0.0952;2.40;1.20;0;0.00;;0;0.00
PAUSED;BROAD;libros joven adulto;BROAD;TARGETING_CLAUSE_PAUSED;0.21;0.28;0.38;0.10;>95%;93;1;0.0108;0.49;0.49;0;0.00;;0;0.00
PAUSED;BROAD;libros infantiles para 10 años;BROAD;TARGETING_CLAUSE_PAUSED;0.14;0.20;0.26;0.10;;1;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;BROAD;libros infantiles de 10 años;BROAD;TARGETING_CLAUSE_PAUSED;0.14;0.20;0.26;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros infantiles 7 años niños;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros infantiles 7 años niñas;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;BROAD;libros infantiles 6 años niñas;BROAD;TARGETING_CLAUSE_STATUS_LIVE;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
