Estado;CAMPAIGN;Palabra clave;Tipo de coincidencia;Estado;Puja recomendada (bajo)(EUR);Puja recomendada (mediana)(EUR);Puja recomendada (alto)(EUR);Puja por palabra clave(EUR);PI del top de búsquedas;Impresiones;Clics;Tasa de clics (CTR);Inversión(EUR);Costo por clic (CPC)(EUR);Pedidos;Ventas(EUR);ACOS;KENP leídas;Estimación de regalías de KENP(EUR)
ENABLED;PHASE;libros niñas 12 años;PHRASE;CAMPAIGN_PAUSED;0.17;0.23;0.33;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros niñas 11 años;PHRASE;CAMPAIGN_PAUSED;0.20;0.27;0.54;0.10;;87;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;PHASE;libros niñas 10 años mas vendidos;PHRASE;CAMPAIGN_PAUSED;0.16;0.31;0.31;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;PHASE;libros niñas 10 años;PHRASE;CAMPAIGN_PAUSED;0.18;0.22;0.42;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros niña 15 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;<5%;3;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros niña 13 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;7096774193548380%;49;2;0.0408;0.68;0.34;0;0.00;;0;0.00
ENABLED;PHASE;libros niña 11 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;13;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;PHASE;libros niña 10 años;PHRASE;CAMPAIGN_PAUSED;0.21;0.27;0.54;0.10;;1;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros ninos 14 anos;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;6687;5;0.0007;0.48;0.10;0;0.00;;0;0.00
ENABLED;PHASE;libros ninos 13 anos;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;1072;1;0.0009;0.17;0.17;0;0.00;;0;0.00
ENABLED;PHASE;libros ninas adolescentes;PHRASE;CAMPAIGN_PAUSED;;;;0.30;;4822;3;0.0006;2.71;0.90;0;0.00;;0;0.00
ENABLED;PHASE;libros new adult español;PHRASE;CAMPAIGN_PAUSED;0.13;0.21;0.21;0.10;;109;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros new adult;PHRASE;CAMPAIGN_PAUSED;0.17;0.19;0.24;0.10;>95%;953;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros mayores 25 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros mas vendidos para niños de 12 años;PHRASE;CAMPAIGN_PAUSED;0.19;0.22;0.22;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros mas vendidos para niños de 11 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;PHASE;libros mas vendidos para niños de 10 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros mas vendidos para 12 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros mas vendidos niños 12 años;PHRASE;CAMPAIGN_PAUSED;0.19;0.22;0.22;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros mas vendidos juveniles 12 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros mas vendidos juvenil 2020;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros mas vendidos fantasia;PHRASE;CAMPAIGN_PAUSED;0.16;0.18;0.25;0.10;7037037037037030%;59;3;0.0508;1.27;0.42;0;0.00;;0;0.00
ENABLED;PHASE;libros mas vendidos de 12 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros mas vendidos adolescentes;PHRASE;CAMPAIGN_PAUSED;0.13;0.20;0.20;0.10;618421052631579%;267;1;0.0037;0.09;0.09;0;0.00;;0;0.00
ENABLED;PHASE;libros mas vendidos 2021 adolescentes;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros mas vendidos 2020 niños;PHRASE;CAMPAIGN_PAUSED;;;;0.08;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros mas vendidos 2020 juveniles;PHRASE;CAMPAIGN_PAUSED;;;;0.12;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros mas vendidos 2020 adolescentes;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros mas vendidos 12 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros mas de 13 anos;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros mas de 12 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros lectura para 14 anos;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros lectura niños 12 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;PHASE;libros lectura niños 10 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;PHASE;libros lectura niñas 10 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros lectura juvenil;PHRASE;CAMPAIGN_PAUSED;0.17;0.23;0.25;0.10;3333333333333330%;1535;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros lectura adolescentes;EXACT;CAMPAIGN_PAUSED;0.15;0.17;0.23;0.10;5641025641025640%;156;1;0.0064;0.42;0.42;0;0.00;;0;0.00
ENABLED;PHASE;libros lectura adolescentes;PHRASE;CAMPAIGN_PAUSED;0.17;0.24;0.24;0.10;8888888888888880%;38;1;0.0263;0.33;0.33;0;0.00;;0;0.00
ENABLED;PHASE;libros lectura adolescentes;BROAD;CAMPAIGN_PAUSED;0.15;0.17;0.23;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros lectura 14 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;8888888888888880%;22;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros lectura 13 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;>95%;55;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros lectura 12 años;PHRASE;CAMPAIGN_PAUSED;0.24;0.36;0.36;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros lectura 11 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;6;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;PHASE;libros lectura 10 años;PHRASE;CAMPAIGN_PAUSED;0.18;0.30;0.30;0.10;;1;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros lectura;PHRASE;CAMPAIGN_PAUSED;0.19;0.32;0.53;0.10;421455938697318%;17668;14;0.0008;3.46;0.25;0;0.00;;0;0.00
ENABLED;PHASE;libros kindle novedades;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;1;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros kindle mas vendidos;PHRASE;CAMPAIGN_PAUSED;0.16;0.26;0.28;0.10;<5%;6;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros kindle;PHRASE;CAMPAIGN_PAUSED;0.18;0.24;0.35;0.10;5040770941438100%;318;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros juveniles recomendados;EXACT;CAMPAIGN_PAUSED;;;;0.10;;9;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros juveniles recomendados;PHRASE;CAMPAIGN_PAUSED;;;;0.10;61111111111111100%;21;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros juveniles recomendados;BROAD;CAMPAIGN_PAUSED;;;;0.10;;5;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros juveniles percy jackson;PHRASE;CAMPAIGN_PAUSED;;;;0.10;3333333333333330%;2;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros juveniles mas vendidos 2021;PHRASE;CAMPAIGN_PAUSED;;;;0.19;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros juveniles mas vendidos 2020;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros juveniles mas vendidos;PHRASE;CAMPAIGN_PAUSED;0.16;0.21;0.42;0.10;3324175824175820%;479;2;0.0042;0.95;0.48;0;0.00;;0;0.00
ENABLED;PHASE;libros juveniles magia;PHRASE;CAMPAIGN_PAUSED;;;;0.14;50.0%;3;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros juveniles lgtbi;EXACT;CAMPAIGN_PAUSED;;;;0.10;50.0%;6;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros juveniles lgtbi;PHRASE;CAMPAIGN_PAUSED;;;;0.10;7777777777777770%;12;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros juveniles lgtbi;BROAD;CAMPAIGN_PAUSED;;;;0.10;50.0%;3;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros juveniles fantasia 25 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros juveniles fantasia 24 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros juveniles fantasia 23 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros juveniles fantasia 22 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros juveniles fantasia 21 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros juveniles fantasia 20 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros juveniles fantasia 19 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros juveniles fantasia 18 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros juveniles fantasia 17 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros juveniles fantasia 16 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros juveniles fantasia 15 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros juveniles fantasia 14 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros juveniles fantasia 13 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros juveniles fantasia 12 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros juveniles fantasia 11 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros juveniles fantasia;PHRASE;CAMPAIGN_PAUSED;0.16;0.21;0.26;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros juveniles espanol;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;14;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros juveniles de fantasia;PHRASE;CAMPAIGN_PAUSED;0.16;0.21;0.26;0.10;<5%;49;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros juveniles de accion;PHRASE;CAMPAIGN_PAUSED;;;;0.10;<5%;2;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros juveniles chicos;PHRASE;CAMPAIGN_PAUSED;;;;0.30;9333333333333330%;512;2;0.0039;1.04;0.52;0;0.00;;0;0.00
ENABLED;PHASE;libros juveniles 20 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;6206896551724130%;34;1;0.0294;0.37;0.37;0;0.00;;0;0.00
ENABLED;PHASE;libros juveniles 20 anos;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros juveniles 18 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;62.5%;25;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros juveniles 16 años mas vendido;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros juveniles 16 años de amor;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros juveniles 16 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;3441295546558700%;467;4;0.0086;1.25;0.31;0;0.00;;0;0.00
ENABLED;PHASE;libros juveniles 16 años;EXACT;CAMPAIGN_PAUSED;;;;0.10;12711864406779600%;545;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros juveniles 16 años;BROAD;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros juveniles 16 anos;EXACT;CAMPAIGN_PAUSED;;;;0.10;;1049;2;0.0019;0.48;0.24;0;0.00;;0;0.00
ENABLED;PHASE;libros juveniles 16 anos;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros juveniles 16 anos;BROAD;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros juveniles 15 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;26153846153846100%;65;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros juveniles 14 años mas vendido;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros juveniles 14 años;PHRASE;CAMPAIGN_PAUSED;0.18;0.26;0.52;0.10;3058025269068780%;2926;28;0.0096;13.41;0.48;1;25.99;0.516;0;0.00
ENABLED;PHASE;libros juveniles 14 años;EXACT;CAMPAIGN_PAUSED;0.16;0.21;0.41;0.10;5838815789473680%;1415;2;0.0014;0.53;0.27;0;0.00;;0;0.00
ENABLED;PHASE;libros juveniles 14 años;BROAD;CAMPAIGN_PAUSED;0.16;0.23;0.29;0.10;50.0%;5;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros juveniles 14 anos;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros juveniles 13 años;PHRASE;CAMPAIGN_PAUSED;;;;0.15;4540229885057470%;638;11;0.0172;5.63;0.51;2;31.98;0.176;0;0.00
ENABLED;PHASE;libros juveniles 13 años;EXACT;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros juveniles 13 años;BROAD;CAMPAIGN_PAUSED;;;;0.10;75.0%;5;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros juveniles 13 anos;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;1294;1;0.0008;0.15;0.15;0;0.00;;0;0.00
ENABLED;PHASE;libros juveniles 12 años mas vendidos;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros juveniles 12 años;PHRASE;CAMPAIGN_PAUSED;0.15;0.23;0.42;0.10;;1;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros juveniles 12 anos;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;3832;1;0.0003;0.35;0.35;0;0.00;;0;0.00
ENABLED;PHASE;libros juveniles 11 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;50.0%;6;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;PHASE;libros juveniles 10 años;PHRASE;CAMPAIGN_PAUSED;0.18;0.24;0.38;0.10;;3;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros juveniles;PHRASE;CAMPAIGN_PAUSED;0.16;0.19;0.34;0.10;23098628234068400%;56084;168;0.003;115.86;0.69;4;63.96;18.114;0;0.00
ENABLED;PHASE;libros juveniles;EXACT;CAMPAIGN_PAUSED;0.17;0.21;0.31;0.10;<5%;52519;24;0.0005;7.91;0.33;0;0.00;;0;0.00
ENABLED;PHASE;libros juveniles;BROAD;CAMPAIGN_PAUSED;0.15;0.19;0.38;0.10;6043956043956040%;3066;5;0.0016;1.95;0.39;1;15.99;0.122;0;0.00
ENABLED;PHASE;libros juvenil 12 años;PHRASE;CAMPAIGN_PAUSED;0.15;0.23;0.42;0.10;21307431390687600%;1337;10;0.0075;8.61;0.86;0;0.00;;0;0.00
ENABLED;PHASE;libros juvenil;PHRASE;CAMPAIGN_PAUSED;0.16;0.19;0.34;0.10;<5%;1;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros juego de tronos pack español;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros juego de tronos español;PHRASE;CAMPAIGN_PAUSED;0.14;0.19;0.25;0.10;8782608695652170%;311;1;0.0032;0.50;0.50;0;0.00;;0;0.00
ENABLED;PHASE;libros juego de tronos;PHRASE;CAMPAIGN_PAUSED;0.13;0.16;0.24;0.02;5978260869565210%;1431;2;0.0014;3.19;1.60;0;0.00;;0;0.00
ENABLED;PHASE;libros jubeniles;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;1;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros joven adulto;PHRASE;CAMPAIGN_PAUSED;0.21;0.27;0.37;0.10;923076923076923%;246;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;PHASE;libros infantiles para 10 años;PHRASE;CAMPAIGN_PAUSED;0.15;0.20;0.26;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;PHASE;libros infantiles de 10 años;PHRASE;CAMPAIGN_PAUSED;0.15;0.20;0.26;0.10;;4;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros infantiles 7 años niños;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros infantiles 7 años niñas;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros infantiles 6 años niñas;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros infantiles 3 años emociones;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros infantiles 14 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros infantiles 12 años niños;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros infantiles 12 años niñas;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros infantiles 12 años mas vendidos;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros infantiles 12 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;7;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros infantiles 11 y 12 años;PHRASE;CAMPAIGN_PAUSED;0.14;0.16;0.24;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros infantiles 11 años;PHRASE;CAMPAIGN_PAUSED;0.13;0.20;0.20;0.10;;3;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;PHASE;libros infantiles 10 años niños;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;PHASE;libros infantiles 10 años niñas;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;PHASE;libros infantiles 10 años mas vendidos;PHRASE;CAMPAIGN_PAUSED;0.15;0.20;0.26;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;PHASE;libros infantiles 10 años;PHRASE;CAMPAIGN_PAUSED;0.15;0.20;0.26;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;PHASE;libros infantil 10 años;PHRASE;CAMPAIGN_PAUSED;0.15;0.20;0.26;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros ilustrados 12 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros harry potter español coleccion completa;PHRASE;CAMPAIGN_PAUSED;0.12;0.22;0.22;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros harry potter español;PHRASE;CAMPAIGN_PAUSED;0.14;0.20;0.40;0.10;;12;0;0;0.00;0.00;0;0.00;;0;0.00
PAUSED;PHASE;libros gratis infantiles 10 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros george rr martin;PHRASE;CAMPAIGN_PAUSED;0.12;0.16;0.16;0.10;;143;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros futbol niños 12 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros fantasía juvenil;PHRASE;CAMPAIGN_PAUSED;0.17;0.20;0.30;0.24;4686813186813180%;6970;44;0.0063;15.27;0.35;0;0.00;;0;0.00
ENABLED;PHASE;libros fantasy;PHRASE;CAMPAIGN_PAUSED;0.14;0.17;0.17;0.10;5555555555555550%;101;1;0.0099;0.42;0.42;0;0.00;;0;0.00
ENABLED;PHASE;libros fantasia mas vendidos;PHRASE;CAMPAIGN_PAUSED;0.17;0.30;0.30;0.10;>95%;13;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros fantasia juvenil espanol;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros fantasia juvenil;PHRASE;CAMPAIGN_PAUSED;0.17;0.20;0.30;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros fantasia epica;PHRASE;CAMPAIGN_PAUSED;0.14;0.18;0.36;0.10;;8;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros fantasia adultos;PHRASE;CAMPAIGN_PAUSED;0.19;0.23;0.40;0.10;;74;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros fantasia;PHRASE;CAMPAIGN_PAUSED;0.16;0.19;0.33;0.07;4378378378378370%;645;4;0.0062;1.85;0.46;0;0.00;;0;0.00
ENABLED;PHASE;libros espanol adolescentes;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros en español para niños de 3-5 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros elige tu propia aventura 12 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros electrónicos;PHRASE;CAMPAIGN_PAUSED;0.18;0.24;0.31;0.10;<5%;1238;5;0.004;2.58;0.52;1;2.88;0.8958;0;0.00
ENABLED;PHASE;libros electronicos kindle;PHRASE;CAMPAIGN_PAUSED;0.18;0.25;0.32;0.10;>95%;16;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros el señor de los anillos;PHRASE;CAMPAIGN_PAUSED;0.13;0.14;0.20;0.10;75.0%;363;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros educativos 12 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;PHASE;libros educativos 10 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros ebook;PHRASE;CAMPAIGN_PAUSED;0.16;0.22;0.29;0.10;2727272727272720%;441;0;0;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros divertidos para niños de 12 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;PHASE;libros divertidos para niños de 10 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;PHASE;libros divertidos niñas 10 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;PHASE;libros digitales;PHRASE;CAMPAIGN_PAUSED;0.17;0.22;0.35;0.10;1633986928104570%;995;2;0.002;0.60;0.30;0;0.00;;0;0.00
ENABLED;PHASE;libros didacticos 12 años;PHRASE;CAMPAIGN_PAUSED;;;;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
PAUSED;PHASE;libros de niños de 9 a 10 años;PHRASE;CAMPAIGN_PAUSED;0.20;0.26;0.52;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
ENABLED;PHASE;libros de niños de 12 años;PHRASE;CAMPAIGN_PAUSED;0.17;0.23;0.33;0.10;;0;0;;0.00;0.00;0;0.00;;0;0.00
